Time [s],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
0.4115,1.237694555,1.127312761,-2.365007316,22.70900028,1.313662712,2793.698272
0.412,0.901562185,1.454819884,-2.35638207,31.09023035,1.361949391,2793.874856
0.4125,0.57253439,1.740352341,-2.31288673,39.47219023,1.302347238,2793.992254
0.413,0.193139301,1.954593116,-2.147732417,47.8538403,1.297891087,2793.766083
0.4135,-0.188162851,2.152167191,-1.96400434,56.23496382,1.335671824,2793.717008
0.414,-0.568180898,2.300210186,-1.732029288,64.61632963,1.332733845,2793.855215
0.4145,-0.908833163,2.355015027,-1.446181864,72.99787476,1.294434917,2793.773065
0.415,-1.238995478,2.364666663,-1.125671185,81.37900976,1.340673369,2793.732656
0.4155,-1.556277877,2.343818237,-0.78754036,89.76056815,1.349847203,2793.989706
0.416,-1.815799096,2.26425261,-0.448453515,98.14267585,1.289640886,2793.974609
0.4165,-2.023822418,2.09315814,-0.069335722,106.5242046,1.310638519,2793.748269
0.417,-2.207669974,1.888950416,0.318719558,114.9054505,1.343002862,2793.806928
0.4175,-2.330434436,1.646611743,0.683822693,123.2870628,1.313574165,2793.882285
0.418,-2.361976667,1.344632258,1.017344409,131.6685061,1.298592198,2793.719556
0.4185,-2.363650535,1.014252024,1.349398512,140.0496283,1.360024359,2793.804945
0.419,-2.338710474,0.68612625,1.652584224,148.4314761,1.324545074,2794.030666
0.4195,-2.204213015,0.319548891,1.884664124,156.8134492,1.292154095,2793.893316
0.42,-2.031975221,-0.059018626,2.090993846,165.1948253,1.322836838,2793.745311
0.4205,-1.81249105,-0.445962431,2.258453481,173.5761686,1.338388925,2793.844865
0.421,-1.548439337,-0.796652281,2.345091617,181.9577694,1.299345094,2793.819311
0.4215,-1.23643821,-1.127995671,2.364433882,190.3389748,1.318041261,2793.684085
0.422,-0.900877689,-1.456971194,2.357848883,198.720212,1.362462966,2793.886904
0.4225,-0.572674113,-1.737794211,2.310468323,207.1021949,1.298843185,2793.988362
0.423,-0.193909138,-1.954068985,2.147978123,215.4838215,1.302704702,2793.769167
0.4235,0.189340169,-2.154038947,1.964698778,223.8650203,1.338364035,2793.760428
0.424,0.56723799,-2.300793099,1.733555109,232.2465177,1.327517026,2793.885373
0.4245,0.907430263,-2.353174385,1.445744122,240.6280954,1.294032329,2793.773158
0.425,1.240807972,-2.365421354,1.124613381,249.0092417,1.343547544,2793.745951
0.4255,1.556619616,-2.344730837,0.788111221,257.3908589,1.347609257,2794.00651
0.426,1.813194227,-2.26221472,0.449020494,265.7729891,1.288883584,2793.975415
0.4265,2.024515472,-2.093772135,0.069256663,274.1545296,1.3139125,2793.762555
0.427,2.209363017,-1.890052198,-0.319310818,282.535853,1.342880758,2793.838237
0.4275,2.328714429,-1.646618796,-0.682095633,290.9175302,1.308348592,2793.885063
0.428,2.361020975,-1.34408437,-1.016936605,299.2989377,1.3008384,2793.706282
0.4285,2.365383397,-1.013713677,-1.351669719,307.680059,1.362814239,2793.818615
0.429,2.337120648,-0.686240751,-1.650879898,316.0619476,1.318900936,2794.029136
0.4295,2.203151701,-0.320042015,-1.883109685,324.4438551,1.292074067,2793.861005
0.43,2.03310186,0.059347673,-2.092449532,332.8251591,1.32768117,2793.738363
0.4305,1.814175096,0.446027969,-2.260203065,341.2065264,1.337053509,2793.856785
0.431,1.547494993,0.794835768,-2.34233076,349.5881282,1.29551616,2793.803598
0.4315,1.235571782,1.129459013,-2.365030795,357.9692761,1.32378339,2793.678509
0.432,0.900741064,1.458284199,-2.359025263,6.350551541,1.361255631,2793.905677
0.4325,0.572912272,1.735330898,-2.308243169,14.73255202,1.29398985,2793.974733
0.433,0.19429822,1.953857064,-2.148155284,23.11410882,1.307049136,2793.752668
0.4335,-0.190366328,2.155685195,-1.965318867,31.4953261,1.342368049,2793.788674
0.434,-0.566228431,2.300768515,-1.734540084,39.87690889,1.319574868,2793.892707
0.4345,-0.906162982,2.351732818,-1.445569836,48.25842529,1.294377766,2793.739685
0.435,-1.242992582,2.366585471,-1.123592889,56.63950836,1.349868825,2793.748027
0.4355,-1.556420484,2.345335317,-0.788914832,65.02117016,1.342108037,2794.013082
0.436,-1.810273467,2.258658007,-0.44838454,73.4032593,1.288528986,2793.950583
0.4365,-2.025658936,2.094826252,-0.069167316,81.78475934,1.321013565,2793.773762
0.437,-2.211251731,1.8913248,0.319926931,90.16617779,1.340115659,2793.872863
0.4375,-2.326813454,1.646416345,0.68039711,98.54789504,1.301911647,2793.870491
0.438,-2.360270718,1.343241278,1.01702944,106.9292269,1.307788732,2793.694285
0.4385,-2.366599968,1.013071786,1.353528182,115.3103761,1.360871603,2793.833458
0.439,-2.340017724,0.68946674,1.650550984,123.6922495,1.311607406,2793.994515
0.4395,-2.201067369,0.319853673,1.881213696,132.0740007,1.296942651,2793.813087
0.44,-2.034217943,-0.060647604,2.094865547,140.4552534,1.335259576,2793.757028
0.4405,-1.814731493,-0.446148459,2.260879952,148.8367335,1.332437415,2793.891599
0.441,-1.546453112,-0.793583155,2.340036267,157.2183875,1.294926551,2793.810658
0.4415,-1.23386345,-1.131182361,2.365045811,165.5995904,1.331281029,2793.722631
0.442,-0.900407962,-1.459360599,2.359768561,173.981036,1.353245525,2793.947338
0.4425,-0.573190007,-1.732856037,2.306046044,182.3630657,1.292081323,2793.963322
0.443,-0.194710776,-1.954131467,2.148842243,190.7445886,1.310976224,2793.751919
0.4435,0.19175358,-2.15725334,1.96549976,199.1258558,1.344244858,2793.819113
0.444,0.564764327,-2.300051777,1.73528745,207.5075287,1.31553315,2793.911734
0.4445,0.905171247,-2.350408884,1.445237636,215.8890765,1.297646514,2793.754624
0.445,1.245071597,-2.367902095,1.122830498,224.2702635,1.354341119,2793.804593
0.4455,1.556071222,-2.34606917,0.789997948,232.6521017,1.334313933,2794.05217
0.446,1.807839107,-2.256443906,0.448604799,241.0342303,1.289570654,2793.953553
0.4465,2.027568251,-2.096269051,0.0687008,249.4157532,1.321549635,2793.785134
0.447,2.212313937,-1.892123339,-0.320190597,257.7972085,1.339545992,2793.884126
0.4475,2.324987715,-1.646170731,-0.678816984,266.1789435,1.300030001,2793.868644
0.448,2.360042069,-1.342549115,-1.017492954,274.5602751,1.312555711,2793.707893
0.4485,2.368681055,-1.012865228,-1.355815826,282.9415243,1.362344347,2793.88067
0.449,2.338203419,-0.689983746,-1.648219673,291.3235175,1.304508845,2794.011815
0.4495,2.200442547,-0.320246276,-1.880196272,299.7052542,1.298731289,2793.801885
0.45,2.035919705,0.061459746,-2.097379451,308.0865039,1.33743555,2793.766997
0.4505,1.815915018,0.44544984,-2.261364857,316.4680254,1.330210695,2793.901391
0.451,1.54550189,0.79232925,-2.337831139,324.849673,1.292703354,2793.7966
0.4515,1.232712918,1.132768022,-2.36548094,333.2308463,1.338100393,2793.733133
0.452,0.900035135,1.459729646,-2.35976478,341.612393,1.352551671,2793.990838
0.4525,0.57378977,1.730370305,-2.304160075,349.9945303,1.289112752,2793.987434
0.453,0.195019241,1.954788874,-2.149808115,358.376108,1.313636725,2793.774444
0.4535,-0.192470317,2.158620181,-1.966149864,6.757469392,1.343852481,2793.853918
0.454,-0.563219145,2.299112791,-1.735893646,15.13921503,1.310367736,2793.916886
0.4545,-0.904512996,2.349053149,-1.444540153,23.52073483,1.299877917,2793.743975
0.455,-1.247280062,2.36973799,-1.122457927,31.90194598,1.360360312,2793.838161
0.4555,-1.554860845,2.346062837,-0.791201992,40.28390997,1.32690325,2794.078525
0.456,-1.806583598,2.25615909,-0.449575491,48.66604223,1.290273749,2793.943996
0.4565,-2.029107251,2.097186855,-0.068079604,57.047571,1.326632425,2793.806518
0.457,-2.214122118,1.893489113,0.320633006,65.4291327,1.337203225,2793.920395
0.4575,-2.322269624,1.645128333,0.677141292,73.81093086,1.29616096,2793.871759
0.458,-2.36008639,1.341799957,1.018286433,82.19227421,1.320734122,2793.734086
0.4585,-2.370032423,1.012616712,1.357415711,90.57368295,1.361048231,2793.943995
0.459,-2.338838159,0.692300849,1.64653731,98.95580957,1.296451553,2794.025294
0.4595,-2.199442445,0.320042436,1.879400009,107.3375349,1.305192848,2793.806743
0.46,-2.036855481,-0.062486543,2.099342024,115.7188765,1.338936336,2793.814613
0.4605,-1.816384738,-0.444926868,2.261311605,124.1005258,1.324319654,2793.925752
0.461,-1.544353253,-0.791107491,2.335460744,132.4821901,1.293939812,2793.796027
0.4615,-1.231221246,-1.134898246,2.366119492,140.8634249,1.347430341,2793.789238
0.462,-0.900676877,-1.459623357,2.360300234,149.2452085,1.346581368,2794.065376
0.4625,-0.574171199,-1.727948264,2.302119462,157.6275025,1.288469781,2794.026849
0.463,-0.195138452,-1.955757009,2.150895461,166.009222,1.319278425,2793.840803
0.4635,0.193458891,-2.16013211,1.966673218,174.3908085,1.337323934,2793.915885
0.464,0.561107154,-2.297062811,1.735955657,182.7726448,1.305586973,2793.918402
0.4645,0.904389052,-2.348777428,1.444388375,191.1541441,1.304803741,2793.746137
0.465,1.249309438,-2.37145001,1.122140572,199.5354295,1.363157667,2793.881807
0.4655,1.555003224,-2.350713373,0.79571015,207.9175172,1.319866751,2794.099706
0.466,1.80397077,-2.252383746,0.448412976,216.2996597,1.29438871,2793.949535
0.4665,2.031205448,-2.098637202,0.067431754,224.6812677,1.33009455,2793.852734
0.467,2.215214962,-1.894161622,-0.321053339,233.0629773,1.331908701,2793.95708
0.4675,2.319042252,-1.643481362,-0.67556089,241.4448202,1.294523938,2793.871372
0.468,2.360343165,-1.340594716,-1.019748449,249.8261623,1.324027414,2793.742504
0.4685,2.37079599,-1.012250846,-1.358545144,258.207628,1.360364813,2793.966488
0.469,2.337560912,-0.693403727,-1.644157185,266.5898025,1.294117917,2794.031723
0.4695,2.199520424,-0.320372458,-1.879147965,274.9715458,1.309609878,2793.824352
0.47,2.037975842,0.06341682,-2.101392662,283.3529943,1.340166735,2793.862655
0.4705,1.817459464,0.443585574,-2.261045038,291.7347712,1.318680147,2793.950412
0.471,1.54265514,0.790266514,-2.332921653,300.1164543,1.294916608,2793.795709
0.4715,1.230319861,1.136782003,-2.367101865,308.4977122,1.349974183,2793.807766
0.472,0.901630616,1.459424359,-2.361054975,316.8795628,1.343607406,2794.081724
0.4725,0.574688906,1.725214267,-2.299903173,325.2618683,1.287388843,2794.021494
0.473,0.195050917,1.957572279,-2.152623195,333.6435785,1.322707796,2793.847983
0.4735,-0.19383081,2.161047564,-1.967216755,342.0252205,1.336800867,2793.938734
0.474,-0.55943647,2.295663507,-1.736227037,350.4070981,1.30151852,2793.916738
0.4745,-0.904603258,2.3484037,-1.443800442,358.788562,1.307276574,2793.73584
0.475,-1.250983648,2.372946556,-1.121962908,7.169852185,1.364875612,2793.893946
0.4755,-1.552223694,2.346115801,-0.793892107,15.55195968,1.313324391,2794.086047
0.476,-1.80293717,2.252465927,-0.449528757,23.93399842,1.295782111,2793.908105
0.4765,-2.033635822,2.100667465,-0.067031643,32.31552647,1.33564326,2793.848324
0.477,-2.215580101,1.894983333,0.320596769,40.69726089,1.327911411,2793.961066
0.4775,-2.317187613,1.642782996,0.674404617,49.07906352,1.292760042,2793.84446
0.478,-2.361195204,1.340000478,1.021194725,57.46033704,1.329859421,2793.737241
0.4785,-2.37176201,1.012867832,1.358894178,65.84183559,1.357773129,2793.978649
0.479,-2.335860136,0.694261694,1.641598443,74.22399633,1.289907736,2794.007458
0.4795,-2.199715454,0.320342619,1.879372834,82.60565571,1.3160075,2793.811635
0.48,-2.038235986,-0.064196567,2.102432553,90.98713565,1.340363848,2793.885318
0.4805,-1.818291102,-0.442420958,2.26071206,99.36893929,1.310551667,2793.930673
0.481,-1.542341008,-0.789411181,2.331752189,107.7504868,1.296975154,2793.743186
0.4815,-1.229314111,-1.139192971,2.368507082,116.1316371,1.355262894,2793.794376
0.482,-0.902333531,-1.458903751,2.361237282,124.5134664,1.336547822,2794.058853
0.4825,-0.574297736,-1.72329052,2.297588255,132.8956356,1.288899045,2793.968696
0.483,-0.194717045,-1.95951195,2.154228996,141.2772437,1.33028911,2793.84369
0.4835,0.194387148,-2.162022127,1.96763498,149.6589346,1.33314588,2793.955616
0.484,0.558031191,-2.293414826,1.735383635,158.0408023,1.297481573,2793.892445
0.4845,0.905190808,-2.347876941,1.442686133,166.4221868,1.314182886,2793.726746
0.485,1.253038108,-2.374541856,1.121503748,174.8034961,1.359742217,2793.894365
0.4855,1.55203949,-2.351716051,0.799676561,183.1855158,1.306969995,2794.024804
0.486,1.801373455,-2.249480018,0.448106563,191.5673377,1.302433676,2793.84803
0.4865,2.036197905,-2.102017504,0.0658196,199.9487821,1.340426606,2793.849375
0.487,2.215778153,-1.89488504,-0.320893113,208.3305485,1.323685718,2793.965259
0.4875,2.313642499,-1.640448804,-0.673193695,216.7123207,1.293168641,2793.828183
0.488,2.361664784,-1.338187863,-1.023476921,225.0935877,1.336977005,2793.761254
0.4885,2.371476576,-1.012199598,-1.359276978,233.4751893,1.349277582,2793.995468
0.489,2.334670877,-0.694756264,-1.639914613,241.8573077,1.289561845,2793.976861
0.4895,2.200489172,-0.320178622,-1.88031055,250.2388842,1.31843843,2793.791982
0.49,2.039277001,0.065408623,-2.104685624,258.6203344,1.340968987,2793.881903
0.4905,1.818958562,0.44087096,-2.259829522,267.0021197,1.307827874,2793.915903
0.491,1.541539981,0.789240567,-2.330780548,275.383617,1.30132933,2793.737076
0.4915,1.228521779,1.14145984,-2.369981619,283.7648112,1.358176569,2793.827284
0.492,0.903103313,1.457598089,-2.360701402,292.1467314,1.329196731,2794.068177
0.4925,0.574251371,1.721621425,-2.295872796,300.5288594,1.290699963,2793.948206
0.493,0.194295438,1.961606023,-2.155901461,308.910427,1.330636878,2793.834573
0.4935,-0.194846534,2.163011842,-1.968165308,317.2920962,1.333513311,2793.950324
0.494,-0.556297702,2.291178901,-1.734881199,325.6739383,1.294931981,2793.875419
0.4945,-0.906354804,2.348540614,-1.442185811,334.0552715,1.319270519,2793.723242
0.495,-1.254226014,2.375819652,-1.121593638,342.4366279,1.360312385,2793.921257
0.4955,-1.550071086,2.351371209,-0.801300123,350.8187037,1.301189359,2794.023913
0.496,-1.80064215,2.248265988,-0.447623839,359.2004734,1.304778596,2793.828621
0.4965,-2.038843734,2.103937308,-0.065093574,7.581894047,1.342207449,2793.851988
0.497,-2.21498958,1.894826535,0.320163045,15.96366625,1.319725698,2793.956233
0.4975,-2.311810935,1.639421618,0.672389317,24.34536271,1.292037153,2793.791748
0.498,-2.362429698,1.337146202,1.025283495,32.72654575,1.344010404,2793.756278
0.4985,-2.372385277,1.012797896,1.359587381,41.10819918,1.347657759,2794.019612
0.499,-2.333080234,0.69529667,1.637783564,49.49036164,1.287454099,2793.981168
0.4995,-2.202222195,0.320418906,1.881803289,57.87194986,1.32243256,2793.806393
0.5,-2.039306506,-0.065863176,2.105169682,66.25347516,1.33890706,2793.906779
0.5005,-1.819012922,-0.439248683,2.258261606,74.63528758,1.303053831,2793.904212
0.501,-1.540375936,-0.789623199,2.329999135,83.01672652,1.306566633,2793.727733
0.5015,-1.228137332,-1.143208106,2.371345439,91.39796668,1.361515097,2793.863953
0.502,-0.904163071,-1.456279616,2.360442687,99.77998289,1.319843763,2794.072827
0.5025,-0.574267777,-1.719950631,2.294218408,108.1620423,1.294016289,2793.920388
0.503,-0.193808911,-1.964047404,2.157856315,116.5435893,1.335784583,2793.852
0.5035,0.194986196,-2.163472199,1.968486003,124.9253449,1.329532073,2793.974201
0.504,0.554748185,-2.288486879,1.733738694,133.3072043,1.292723064,2793.866182
0.5045,0.907477328,-2.349074061,1.441596733,141.6885339,1.328215165,2793.750055
0.505,1.255199621,-2.37698344,1.121783819,150.0700515,1.357425895,2793.980809
0.5055,1.54751268,-2.350492596,0.802979917,158.4522384,1.294275152,2794.03119
0.506,1.800571739,-2.247951771,0.447380032,166.8339976,1.312572574,2793.840534
0.5065,2.041079786,-2.105362289,0.064282504,175.215522,1.339322593,2793.890328
0.507,2.214934438,-1.895466994,-0.319467444,183.5973511,1.31458805,2793.951734
0.5075,2.309632777,-1.637962799,-0.671669978,191.978997,1.295415597,2793.777682
0.508,2.363576411,-1.336235176,-1.027341236,200.360217,1.352037445,2793.803369
0.5085,2.371935283,-1.012840982,-1.3590943,208.7420655,1.341551509,2794.077378
0.509,2.330707311,-0.695535397,-1.635171914,217.1243418,1.288486427,2794.011982
0.5095,2.204236651,-0.320333513,-1.883903138,225.5060622,1.327743903,2793.871351
0.51,2.039354935,0.066626343,-2.105981277,233.8878034,1.332126046,2793.964226
0.5105,1.819266467,0.437233615,-2.256500082,242.2697015,1.300367169,2793.911069
0.511,1.539733035,0.789855601,-2.329588636,250.6511529,1.310452398,2793.740943
0.5115,1.227974208,1.144873253,-2.372847461,259.0324799,1.362524363,2793.903525
0.512,0.906286925,1.455046275,-2.3613332,267.4145978,1.314587641,2794.089839
0.5125,0.574235934,1.718404473,-2.292640407,275.7966792,1.299083834,2793.936414
0.513,0.193374958,1.966456783,-2.159831741,284.1783391,1.337750563,2793.905866
0.5135,-0.19512094,2.16386352,-1.96874258,292.5602526,1.324794134,2794.01352
0.514,-0.553292647,2.285138611,-1.731845964,300.9421707,1.291121693,2793.87161
0.5145,-0.909301613,2.350180136,-1.440878523,309.3235151,1.331153925,2793.762611
0.515,-1.255592573,2.37744554,-1.121852967,317.7050941,1.355954027,2794.001316
0.5155,-1.545852099,2.350590411,-0.804738313,326.0873209,1.293163937,2794.03794
0.516,-1.800633481,2.24734643,-0.446712949,334.4691119,1.316946568,2793.864805
0.5165,-2.042802443,2.106924099,-0.064121656,342.8507558,1.339229817,2793.937741
0.517,-2.214354091,1.896014137,0.318339955,351.2327026,1.310119848,2793.974929
0.5175,-2.307729461,1.636315436,0.671414025,359.6143769,1.29666388,2793.783638
0.518,-2.365091059,1.335551017,1.029540042,7.995646864,1.355524395,2793.83474
0.5185,-2.372035046,1.014047974,1.357987072,16.37760437,1.337296675,2794.10483
0.519,-2.328555156,0.695312457,1.633242699,24.75991592,1.288168127,2794.014996
0.5195,-2.206359447,0.320361089,1.885998358,33.14166459,1.331988833,2793.895407
0.52,-2.038986415,-0.067212079,2.106198494,41.52352236,1.331860369,2794.009811
0.5205,-1.819237377,-0.435444202,2.254681579,49.90553192,1.296118741,2793.932676
0.521,-1.539305582,-0.790676465,2.329982047,58.28702264,1.314173905,2793.759765
0.5215,-1.227667999,-1.146076412,2.373744411,66.66844489,1.362304798,2793.941233
0.522,-0.907887526,-1.453189646,2.361077172,75.05063793,1.307885328,2794.090597
0.5225,-0.573851674,-1.717070664,2.290922338,83.43266983,1.302849143,2793.921318
0.523,-0.192987358,-1.969313467,2.162300825,91.81434866,1.342214547,2793.934853
0.5235,0.194870416,-2.163434075,1.968563659,100.1963614,1.318105679,2794.0308
0.524,0.552314554,-2.283491256,1.731176702,108.5782581,1.290811027,2793.851358
0.5245,0.911014555,-2.351455295,1.44044074,116.9595735,1.337754177,2793.775952
0.525,1.255530662,-2.377945739,1.122415077,125.3412422,1.351994141,2794.028975
0.5255,1.543723879,-2.349867559,0.80614368,133.7234909,1.289635551,2794.025551
0.526,1.801267755,-2.247449917,0.446182162,142.1052475,1.324535433,2793.874068
0.5265,2.044441424,-2.108013043,0.063571619,150.4869891,1.337081701,2793.976313
0.527,2.212977201,-1.89608778,-0.316889421,158.8689899,1.302844464,2793.963147
0.5275,2.306189441,-1.634691612,-0.67149783,167.2505804,1.302220805,2793.762457
0.528,2.366446522,-1.335011372,-1.031435149,175.631849,1.356050589,2793.846103
0.5285,2.371240136,-1.014412592,-1.356827544,184.0138015,1.328922499,2794.07418
0.529,2.327405683,-0.695794279,-1.631611403,192.3959476,1.291270322,2793.955797
0.5295,2.20899214,-0.320485382,-1.888506758,200.7775882,1.338853703,2793.889388
0.53,2.038214896,0.067725663,-2.105940559,209.1594739,1.326680419,2794.012934
0.5305,1.818705401,0.433915485,-2.252620886,217.541426,1.293990655,2793.896592
0.531,1.538393541,0.791598829,-2.32999237,225.9228174,1.320171783,2793.744203
0.5315,1.228063816,1.147658776,-2.375722593,234.3042224,1.355812512,2793.922991
0.532,0.909441155,1.451021266,-2.360462421,242.6862651,1.303060235,2794.011493
0.5325,0.573353521,1.717116268,-2.290469789,251.0680422,1.309383263,2793.850883
0.533,0.192226338,1.972001497,-2.164227835,259.4495904,1.344279175,2793.910284
0.5335,-0.194560287,2.162924336,-1.968364049,267.831531,1.314288128,2793.99681
0.534,-0.551674566,2.281225254,-1.729550687,276.2133,1.293672255,2793.812054
0.5345,-0.91266372,2.352782524,-1.440118804,284.5945538,1.342573264,2793.777694
0.535,-1.255461931,2.378024588,-1.122562657,292.9762414,1.344902996,2794.01862
0.5355,-1.541647363,2.349106066,-0.807458703,301.3583792,1.288926379,2793.973234
0.536,-1.803016529,2.248584416,-0.445567887,309.7399799,1.326269254,2793.826913
0.5365,-2.045939283,2.10853393,-0.062594647,318.1215984,1.337103989,2793.938381
0.537,-2.211380057,1.89585317,0.315526887,326.5034784,1.301528054,2793.918111
0.5375,-2.305835599,1.633875644,0.671959955,334.8849394,1.305956207,2793.730185
0.538,-2.367628642,1.334255317,1.033373325,343.2661626,1.358198924,2793.845305
0.5385,-2.370193744,1.015036262,1.355157481,351.6480975,1.321781624,2794.046642
0.539,-2.325347233,0.695000679,1.630346554,0.030099651,1.294151332,2793.905195
0.5395,-2.211173532,0.320062989,1.891110543,8.411624285,1.339859441,2793.859368
0.54,-2.038500493,-0.068120988,2.106621481,16.7934313,1.326822304,2793.988986
0.5405,-1.817643901,-0.432609719,2.250253619,25.17529764,1.291147877,2793.858043
0.541,-1.537653352,-0.793385176,2.331038527,33.55657936,1.327010115,2793.726896
0.5415,-1.228075535,-1.148529379,2.376604915,41.9380092,1.356474292,2793.945927
0.542,-0.911178907,-1.449001724,2.360180631,50.32010229,1.298244891,2794.012325
0.5425,-0.572632552,-1.717319697,2.289952249,58.70185165,1.313372061,2793.847229
0.543,-0.191688543,-1.974256333,2.165944876,67.08343365,1.344668925,2793.930115
0.5435,0.194037818,-2.162173624,1.968135806,75.4654166,1.310260879,2793.997255
0.544,0.551239859,-2.279412061,1.728172202,83.84714347,1.293645596,2793.790687
0.5445,0.914596165,-2.354482721,1.439886556,92.22837221,1.349943562,2793.795611
0.545,1.254862196,-2.377953663,1.123091467,100.6101635,1.339426796,2794.046883
0.5455,1.539936226,-2.347995921,0.808059695,108.9923221,1.287897403,2793.96672
0.546,1.804806429,-2.249629664,0.444823235,117.3739199,1.331456472,2793.842618
0.5465,2.046431764,-2.108374209,0.061942446,125.7556284,1.334703396,2793.969173
0.547,2.209520946,-1.895603464,-0.313917483,134.1375504,1.296870409,2793.91118
0.5475,2.305984903,-1.633173649,-0.672811253,142.5189767,1.312711182,2793.734396
0.548,2.368927655,-1.334273451,-1.034654204,150.9002851,1.358224542,2793.885972
0.5485,2.370051491,-1.016053845,-1.353997646,159.2822967,1.313203221,2794.041657
0.549,2.323708233,-0.694481015,-1.629227218,167.6642252,1.300386408,2793.887497
0.5495,2.214176341,-0.319805836,-1.894370505,176.0457819,1.343312107,2793.893579
0.55,2.037852347,0.068392184,-2.106244531,184.4277,1.32141417,2794.012976
0.5505,1.816713779,0.431272015,-2.247985794,192.8095787,1.290828126,2793.851364
0.551,1.537522287,0.794902953,-2.33242524,201.1908867,1.33629765,2793.768269
0.5515,1.228774589,1.148710761,-2.377485351,209.5725154,1.351769222,2794.01221
0.552,0.913392472,1.447214177,-2.360606649,217.9547385,1.294707645,2794.034715
0.5525,0.57169053,1.71757093,-2.28926146,226.3365547,1.320383417,2793.888276
0.553,0.190887179,1.976021067,-2.166908247,234.7183028,1.338602312,2793.976469
0.5535,-0.193137647,2.160954823,-1.967817176,243.1003369,1.305935299,2793.988033
0.554,-0.551145454,2.277597554,-1.7264521,251.4820155,1.298499616,2793.784131
0.5545,-0.916354166,2.356214714,-1.439860548,259.8632994,1.354186662,2793.83788
0.555,-1.253835385,2.377599668,-1.123764283,268.24523,1.333205753,2794.07884
0.5555,-1.537143498,2.342577919,-0.805434421,276.6274319,1.290489104,2793.979313
0.556,-1.807504479,2.252757472,-0.445252993,285.0091216,1.336365445,2793.895501
0.5565,-2.046521192,2.10864054,-0.062119348,293.3910039,1.327607433,2794.010652
0.557,-2.208141827,1.896081252,0.312060575,301.7729678,1.295634109,2793.908083
0.5575,-2.305453687,1.631793972,0.673659715,310.1543907,1.316307892,2793.743856
0.558,-2.371280988,1.335338056,1.035942932,318.5357661,1.358228506,2793.91484
0.5585,-2.369673815,1.018032934,1.351640881,326.917843,1.30917399,2794.049089
0.559,-2.322247398,0.694026943,1.628220455,335.2997781,1.305507875,2793.900779
0.5595,-2.21704571,0.319758133,1.897287577,343.6814374,1.344750922,2793.942163
0.56,-2.037321644,-0.068048208,2.105369852,352.0634892,1.316211867,2794.041659
0.5605,-1.815639137,-0.43020536,2.245844497,0.445394904,1.290179518,2793.848715
0.561,-1.537461859,-0.796304772,2.333766631,8.826700889,1.338737859,2793.775157
0.5615,-1.22955128,-1.14855389,2.37810517,17.20836711,1.350020413,2794.022864
0.562,-0.914091332,-1.444812561,2.358903893,25.59058997,1.292181338,2794.022471
0.5625,-0.571155085,-1.718518347,2.289673432,33.97236792,1.325170747,2793.888063
0.563,-0.190721389,-1.977405196,2.168126586,42.35416413,1.338125522,2793.999429
0.5635,0.191928762,-2.159599138,1.967670375,50.73624255,1.30225825,2793.988849
0.564,0.551406418,-2.27645696,1.725050542,59.11789284,1.300126445,2793.77389
0.5645,0.918294336,-2.358434789,1.440140453,67.49917797,1.356926871,2793.851015
0.565,1.252291662,-2.37667791,1.124386247,75.88114568,1.32726199,2794.074889
0.5655,1.536700073,-2.34438783,0.807687757,84.26327804,1.291627637,2793.949501
0.566,1.809820968,-2.254444426,0.444623458,92.64491976,1.341875278,2793.90119
0.5665,2.0462566,-2.107389305,0.061132705,101.0268695,1.325962167,2794.037202
0.567,2.206141766,-1.895270352,-0.310871414,109.4088784,1.292413648,2793.908677
0.5675,2.305602746,-1.630505625,-0.675097121,117.7902967,1.321561867,2793.755312
0.568,2.372470242,-1.335440647,-1.037029595,126.1717578,1.357262652,2793.9494
0.5685,2.368647169,-1.019058589,-1.34958858,134.5538945,1.302873268,2794.044843
0.569,2.320904948,-0.692818253,-1.628086695,142.9357866,1.312489364,2793.900079
0.5695,2.219226172,-0.319450475,-1.899775697,151.3175251,1.345957477,2793.985437
0.57,2.036633008,0.067875245,-2.104508253,159.6996785,1.308457977,2794.050077
0.5705,1.814705547,0.429409433,-2.244114981,168.0815337,1.291553479,2793.822834
0.571,1.537577362,0.797996622,-2.335573984,176.4628085,1.344712934,2793.788537
0.5715,1.230551284,1.147985627,-2.378536911,184.8445477,1.344164434,2794.037038
0.572,0.915067936,1.442960488,-2.358028424,193.2267397,1.290181911,2793.994531
0.5725,0.57011534,1.71947691,-2.28959225,201.608456,1.333370906,2793.893192
0.573,0.190319467,1.978689523,-2.169008989,209.9903325,1.333804794,2794.02549
0.5735,-0.190615749,2.1578063,-1.967190551,218.3724161,1.297233626,2793.964897
0.574,-0.552142733,2.276273656,-1.724130923,226.753973,1.306215604,2793.755427
0.5745,-0.920022192,2.360201254,-1.440179062,235.13525,1.353603277,2793.84733
0.575,-1.250908469,2.376134632,-1.125226163,243.5171345,1.320443734,2794.016761
0.5755,-1.535780545,2.344520413,-0.808739868,251.8990467,1.296828619,2793.882293
0.576,-1.812598987,2.257017339,-0.444418352,260.2805719,1.34744076,2793.891462
0.5765,-2.045309479,2.105498715,-0.060189236,268.6625263,1.321125593,2794.031476
