Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
290.5004,0.722752976,1.039812943,-1.120682361,272.6430744,1.610296592,2796.672977
291.0004,0.532948042,1.216855812,-1.163205422,281.0368633,1.555751189,2799.103844
291.5004,0.343860631,1.293658553,-1.121760022,289.4368311,1.422598508,2800.668336
292.0004,0.130337779,1.343256518,-1.07590116,297.8405779,1.49162563,2801.937399
292.5004,-0.104936386,1.483107539,-1.032648486,306.249005,1.539122497,2803.756038
293.0004,-0.296220081,1.500155717,-0.930944132,314.6626499,1.390588197,2805.11042
293.5004,-0.462233945,1.498860717,-0.788269763,323.0789826,1.39172629,2805.779795
294.0004,-0.629647363,1.572476755,-0.617773278,331.4976607,1.461286902,2806.781194
294.5004,-0.765636697,1.595160408,-0.436849772,339.9190076,1.249174183,2807.120419
295.0004,-0.827386919,1.496785448,-0.225733779,348.3390296,1.171915641,2806.106043
295.5004,-0.905371573,1.430620278,0.013026631,356.7557513,1.273595344,2805.199148
296.0004,-1.013551192,1.337993864,0.208897834,5.170363345,1.202331561,2804.431124
296.5004,-1.043906769,1.120911877,0.395453306,13.58127128,1.046148785,2802.596343
297.0004,-1.071951157,0.89631467,0.565815484,21.98544152,1.097499039,2800.261681
297.5004,-1.126108011,0.609958341,0.737029509,30.38331594,1.149817072,2798.401593
298.0004,-1.120411176,0.322288804,0.853472937,38.77600807,1.132454291,2796.698498
298.5004,-1.098825864,0.03270292,0.915617242,47.16388512,1.23206377,2795.3736
299.0004,-1.079711664,-0.262310893,1.025450042,55.54922148,1.34117902,2795.020509
299.5004,-0.997555384,-0.567788125,1.088336142,63.93438399,1.312288164,2795.043231
300.0004,-0.872255023,-0.805559112,1.098420177,72.31956216,1.358376389,2795.147248
300.5004,-0.723048273,-1.037429117,1.11994256,80.70659398,1.595733191,2796.57776
301.0004,-0.532930883,-1.217090994,1.163826289,89.09997911,1.559742542,2798.958657
301.5004,-0.343668831,-1.293870563,1.122081689,97.49956806,1.426994511,2800.561701
302.0004,-0.131500468,-1.343816499,1.076766825,105.9029486,1.473031484,2801.763997
302.5004,0.104447511,-1.48229625,1.032434447,114.3106711,1.537096388,2803.485349
303.0004,0.296841203,-1.502705545,0.931952733,122.7234822,1.390430606,2804.828238
303.5004,0.462032993,-1.498367064,0.788533947,131.1389222,1.382555455,2805.452825
304.0004,0.630360892,-1.575066528,0.617803767,139.5565987,1.475623381,2806.476992
304.5004,0.765698073,-1.594578072,0.43672652,147.9772669,1.270922303,2806.983846
305.0004,0.829015592,-1.498510446,0.226054303,156.3970802,1.171507231,2806.069083
305.5004,0.904684071,-1.42859939,-0.012826693,164.8136703,1.269942715,2805.143242
306.0004,1.015181575,-1.338776071,-0.209746442,173.2281356,1.214203711,2804.413406
306.5004,1.044176616,-1.120474795,-0.395332667,181.6390966,1.045132073,2802.629411
307.0004,1.072716417,-0.896342027,-0.567228477,190.0433202,1.089646529,2800.253495
307.5004,1.12547504,-0.610049453,-0.737176731,198.4410823,1.146769246,2798.342301
308.0004,1.120934431,-0.321953035,-0.854476076,206.8335539,1.129543623,2796.610991
308.5004,1.098749622,-0.032460942,-0.915446136,215.2211202,1.22770151,2795.251662
309.0004,1.079582998,0.261593495,-1.026350642,223.6061508,1.362921015,2794.97931
309.5004,0.997654423,0.568444893,-1.088055032,231.991456,1.325803114,2795.166955
310.0004,0.871808745,0.806950681,-1.099131864,240.3770702,1.344956323,2795.272247
310.5004,0.72281427,1.037070104,-1.118994641,248.7643527,1.595783339,2796.640723
311.0004,0.532280084,1.217865703,-1.163194128,257.1579796,1.570914295,2799.074242
311.5004,0.343299011,1.294432857,-1.122494662,265.5579713,1.416485978,2800.680958
312.0004,0.131197467,1.343340534,-1.075631262,273.9616099,1.472539673,2801.832282
312.5004,-0.103987023,1.48059131,-1.032131192,282.3695572,1.542293487,2803.575815
313.0004,-0.297040173,1.502871831,-0.931751761,290.7826778,1.388060548,2804.932335
313.5004,-0.462206091,1.499349678,-0.78864878,299.1984077,1.382335207,2805.545249
314.0004,-0.629493516,1.573158697,-0.617659852,307.6163794,1.479790482,2806.588225
314.5004,-0.765310147,1.595876506,-0.437035286,316.0373598,1.257878069,2807.054034
315.0004,-0.829401744,1.499429257,-0.226129815,324.4572384,1.166413919,2806.054625
315.5004,-0.904113227,1.428549637,0.011874681,332.8737116,1.264498171,2805.079263
316.0004,-1.014627815,1.33810888,0.20935087,341.2879063,1.208369938,2804.296313
316.5004,-1.045369424,1.120999932,0.395495933,349.6984627,1.045590278,2802.486597
317.0004,-1.073058507,0.897095636,0.566865427,358.1023272,1.103752959,2800.178188
317.5004,-1.126041417,0.610125185,0.736870744,6.500050107,1.158568266,2798.388009
318.0004,-1.121374804,0.322142304,0.854693087,14.8927822,1.132198037,2796.724737
318.5004,-1.098887951,0.032246179,0.916868728,23.28075855,1.236908338,2795.421489
319.0004,-1.079209821,-0.261260718,1.024440659,31.66640354,1.366694087,2795.210652
319.5004,-0.998348526,-0.569640003,1.089993385,40.0523891,1.314995307,2795.366446
320.0004,-0.872139684,-0.805630074,1.099718862,48.43847054,1.338252946,2795.390563
320.5004,-0.722979467,-1.03630804,1.11877344,56.82599519,1.584966551,2796.677395
321.0004,-0.532631247,-1.216197056,1.162942331,65.21960979,1.56638435,2799.039108
321.5004,-0.342573532,-1.2968747,1.12313289,73.61953426,1.433779139,2800.705243
322.0004,-0.132452806,-1.3411663,1.075175732,82.02344558,1.480669526,2801.975709
322.5004,0.10364955,-1.479649544,1.031500165,90.43183627,1.528578031,2803.693927
323.0004,0.297040204,-1.503386097,0.931835926,98.84518153,1.387594547,2804.984531
323.5004,0.462191736,-1.499355806,0.788367769,107.2610771,1.38520036,2805.608744
324.0004,0.628446564,-1.572098508,0.618020681,115.6791974,1.46502392,2806.596324
324.5004,0.766016638,-1.596272287,0.436415522,124.1001279,1.271517055,2807.056781
325.0004,0.829490338,-1.49961605,0.226589386,132.5201473,1.167556591,2806.126518
325.5004,0.903052026,-1.426446992,-0.011606408,140.9368016,1.254656139,2805.110887
326.0004,1.014181014,-1.338109883,-0.209366559,149.3510196,1.212703048,2804.302214
326.5004,1.046293409,-1.121287928,-0.396304399,157.7616915,1.057867021,2802.570168
327.0004,1.072175125,-0.898119165,-0.565853625,166.1658504,1.088406988,2800.247893
327.5004,1.125282761,-0.60943596,-0.736365706,174.5635945,1.148963702,2798.341251
328.0004,1.121652992,-0.322503216,-0.854862684,182.9560796,1.128711425,2796.616318
328.5004,1.09842376,-0.032742607,-0.91615151,191.3436563,1.228155511,2795.255255
329.0004,1.079483415,0.261073633,-1.023957826,199.7287134,1.365357187,2794.996434
329.5004,0.998687101,0.569482343,-1.089825388,208.1141459,1.337145755,2795.24863
330.0004,0.872592008,0.805027443,-1.100539109,216.5001021,1.342899172,2795.397817
330.5004,0.722814573,1.0353406,-1.117799276,224.8876754,1.58132425,2796.689627
331.0004,0.53230418,1.217725009,-1.1637679,233.2813498,1.578556266,2799.091299
331.5004,0.342252646,1.296432734,-1.123371666,241.6815431,1.433389856,2800.812841
332.0004,0.13273508,1.343801852,-1.075394962,250.0857128,1.467492661,2802.020389
332.5004,-0.10306256,1.477222524,-1.030952641,258.494108,1.527173898,2803.670453
333.0004,-0.298077137,1.50468087,-0.93257745,266.9073845,1.390840422,2804.969442
333.5004,-0.461873216,1.498133756,-0.788427269,275.3232151,1.374548617,2805.558968
334.0004,-0.628929961,1.572116608,-0.617700078,283.741188,1.486774615,2806.598198
334.5004,-0.765272962,1.595249684,-0.436148772,292.1623822,1.283223465,2807.215272
335.0004,-0.83047678,1.501089874,-0.226345006,300.5829241,1.153901142,2806.276838
335.5004,-0.902177991,1.424979571,0.011139217,308.999862,1.245952749,2805.1572
336.0004,-1.014384082,1.337779452,0.209865739,317.4141492,1.215196998,2804.319457
336.5004,-1.046575929,1.121662091,0.396292141,325.8248729,1.052904605,2802.575875
337.0004,-1.072390496,0.897447244,0.56672653,334.2290465,1.097799525,2800.274323
337.5004,-1.124322748,0.609468113,0.735755844,342.6270011,1.158220249,2798.455066
338.0004,-1.121258519,0.321863841,0.855221054,351.0198834,1.121928611,2796.742339
338.5004,-1.097822974,0.032053812,0.916265429,359.4077751,1.228046034,2795.349567
339.0004,-1.078843739,-0.261474698,1.023176168,7.793193621,1.382258922,2795.169613
339.5004,-0.998585476,-0.568449478,1.089206927,16.17925743,1.327002657,2795.454282
340.0004,-0.87252122,-0.805116388,1.100541638,24.56569386,1.333617468,2795.513497
340.5004,-0.723404522,-1.033355509,1.117701756,32.95349725,1.574776828,2796.731545
341.0004,-0.532012912,-1.215812355,1.162959778,41.34721982,1.57506687,2799.086288
341.5004,-0.341976867,-1.297481844,1.123685172,49.74737403,1.435249194,2800.80009
342.0004,-0.132996983,-1.342630522,1.075062935,58.15158833,1.481514942,2802.081863
342.5004,0.102001506,-1.475095854,1.03104732,66.56033069,1.53384403,2803.829117
343.0004,0.297608557,-1.506595986,0.933219703,74.97415267,1.392095114,2805.166006
343.5004,0.462110606,-1.499593078,0.788882396,83.3906378,1.385602147,2805.81397
344.0004,0.627201904,-1.570306339,0.617931294,91.80948125,1.486913839,2806.906694
344.5004,0.766161831,-1.598034316,0.436172689,100.231551,1.271835666,2807.472488
345.0004,0.830474079,-1.500661449,0.226995192,108.6527354,1.148726668,2806.457502
345.5004,0.9016851,-1.42504366,-0.010388385,117.0701628,1.244887825,2805.309247
346.0004,1.013495384,-1.337238569,-0.209017124,125.4848482,1.204770568,2804.4183
346.5004,1.048036944,-1.12382398,-0.396768204,133.8958047,1.060004363,2802.659445
347.0004,1.071934032,-0.898133013,-0.56585815,142.3003153,1.101986958,2800.410997
347.5004,1.124113017,-0.609908295,-0.735568464,150.698667,1.146873602,2798.558907
348.0004,1.121727156,-0.321513033,-0.85509444,159.0917412,1.118900821,2796.77929
348.5004,1.097839935,-0.031514342,-0.916702416,167.4797037,1.225529626,2795.360597
349.0004,1.079052865,0.260202389,-1.021397938,175.8650814,1.371502061,2795.118545
349.5004,0.998568575,0.570188421,-1.090246944,184.2509682,1.34350873,2795.429777
350.0004,0.87257963,0.803235157,-1.100467357,192.6375044,1.337716544,2795.585334
350.5004,0.723426053,1.032019204,-1.116550083,201.0254864,1.558527284,2796.747028
351.0004,0.531957945,1.215145756,-1.162651906,209.4191221,1.579034575,2799.044268
351.5004,0.341144439,1.299797606,-1.124306307,217.8192346,1.445467256,2800.824144
352.0004,0.134181685,1.34060116,-1.074457247,226.2235344,1.463870327,2802.071406
352.5004,-0.101941142,1.474228768,-1.030654129,234.6320368,1.524525109,2803.692418
353.0004,-0.297846545,1.506118397,-0.933609079,243.0453488,1.389630484,2804.973386
353.5004,-0.462175132,1.499137663,-0.78854163,251.4611836,1.37531214,2805.560804
354.0004,-0.626628776,1.569897063,-0.618135851,259.8791878,1.490787278,2806.62238
354.5004,-0.766232765,1.597655974,-0.435745488,268.300548,1.295147662,2807.314145
355.0004,-0.830782495,1.501907406,-0.227792094,276.7215067,1.15558928,2806.439931
355.5004,-0.900358987,1.422541138,0.009365171,285.1388928,1.233539424,2805.270903
356.0004,-1.013575985,1.337805648,0.209003528,293.5533968,1.213297342,2804.366562
356.5004,-1.048494886,1.123952444,0.396777892,301.964284,1.061427459,2802.654018
357.0004,-1.071911214,0.8992873,0.565726158,310.3687318,1.089176514,2800.352373
357.5004,-1.123396317,0.609755748,0.735196752,318.7668056,1.150747973,2798.458138
358.0004,-1.121791319,0.322309335,0.85539633,327.1596149,1.119320074,2796.698116
358.5004,-1.099196335,0.037025356,0.917888335,335.5472862,1.214594987,2795.229946
359.0004,-1.078903165,-0.261618312,1.022121449,343.9322156,1.381487692,2794.982829
359.5004,-0.998574527,-0.571838162,1.089944177,352.3178229,1.351036492,2795.375428
360.0004,-0.872394013,-0.805078005,1.101783485,0.704199533,1.323451233,2795.499413
360.5004,-0.722965662,-1.031978992,1.115835536,9.091756087,1.551296448,2796.560141
361.0004,-0.531150431,-1.216990988,1.162995937,17.48479947,1.587019654,2798.859954
361.5004,-0.340509927,-1.300027504,1.123912018,25.88441315,1.441331189,2800.657101
362.0004,-0.133256263,-1.342216516,1.074120682,34.28822884,1.475976742,2801.941011
362.5004,0.101571261,-1.471734375,1.029793675,42.69651544,1.537980809,2803.68115
363.0004,0.2985386,-1.508201807,0.933169798,51.10990474,1.386431469,2805.010291
363.5004,0.462406148,-1.500018466,0.788052099,59.52582972,1.377231449,2805.591966
364.0004,0.626911332,-1.568768637,0.617295708,67.94399735,1.501864987,2806.714453
364.5004,0.765724671,-1.596718324,0.435257719,76.36574015,1.295601284,2807.460649
365.0004,0.831952125,-1.502265363,0.226973321,84.78710281,1.146858661,2806.54841
365.5004,0.899702334,-1.421060157,-0.009269753,93.20469021,1.224319733,2805.29577
366.0004,1.012840562,-1.336290829,-0.209166342,101.6191456,1.205397387,2804.311278
366.5004,1.048677135,-1.122545651,-0.397090911,110.029811,1.065385775,2802.579914
367.0004,1.072322332,-0.899120589,-0.566427872,118.4341443,1.104431376,2800.36781
367.5004,1.12195682,-0.610221493,-0.734553932,126.832453,1.160512062,2798.590853
368.0004,1.122207777,-0.320632674,-0.85589384,135.2257477,1.118222243,2796.87214
368.5004,1.098625202,-0.036678113,-0.917909465,143.6139581,1.220172165,2795.425707
369.0004,1.078435193,0.261226166,-1.020402921,151.9995575,1.387755463,2795.234832
369.5004,0.999098968,0.572047815,-1.090359226,160.3859235,1.338744901,2795.600381
370.0004,0.872838059,0.804314373,-1.102456887,168.7728464,1.320206714,2795.652542
370.5004,0.723384987,1.030545677,-1.116207339,177.1608298,1.550688501,2796.695722
371.0004,0.531498421,1.215427322,-1.162584646,185.5542177,1.574777116,2798.935932
371.5004,0.339821966,1.301996209,-1.124932115,193.953965,1.445553936,2800.695749
372.0004,0.133350757,1.340495131,-1.073677871,202.3579499,1.47890374,2802.013185
372.5004,-0.101109907,1.471159175,-1.029929905,210.766428,1.526684572,2803.714531
373.0004,-0.298516151,1.509747052,-0.934163928,219.1797969,1.383185219,2804.9757
373.5004,-0.46309109,1.500879211,-0.788529801,227.5955773,1.375094882,2805.531921
374.0004,-0.625579811,1.56676845,-0.617589082,236.013501,1.492600713,2806.600785
374.5004,-0.767268444,1.599557533,-0.434559773,244.4348845,1.310374491,2807.372191
375.0004,-0.83220453,1.502098726,-0.227451806,252.8561713,1.157956196,2806.580669
375.5004,-0.899310088,1.420517996,0.008695198,261.2739311,1.218195428,2805.351663
376.0004,-1.012594191,1.336075437,0.209017203,269.6885016,1.206310886,2804.343066
376.5004,-1.050270143,1.123236399,0.398315531,278.0993177,1.075347343,2802.662653
377.0004,-1.07147804,0.899942467,0.565779232,286.5039727,1.100112016,2800.477377
377.5004,-1.122058357,0.610376101,0.735502792,294.9025392,1.153820809,2798.649407
378.0004,-1.122253162,0.321173111,0.856032149,303.2959152,1.111375724,2796.8675
378.5004,-1.098554112,0.035882279,0.918366386,311.6839916,1.208215064,2795.33296
379.0004,-1.077907203,-0.260880804,1.019016593,320.0692001,1.387754737,2795.085597
379.5004,-0.999026309,-0.573378658,1.090730364,328.4552246,1.361669243,2795.557664
380.0004,-0.872734737,-0.803008621,1.102640741,336.8422601,1.325882789,2795.743656
380.5004,-0.722912372,-1.030492199,1.114143827,345.2305026,1.536075772,2796.745668
381.0004,-0.531650947,-1.214647337,1.162452961,353.623942,1.582890593,2798.955594
381.5004,-0.339314431,-1.302785547,1.125317391,2.023850479,1.451216745,2800.779873
382.0004,-0.134827852,-1.341304282,1.074096242,10.42806008,1.461535466,2802.043019
382.5004,0.10035205,-1.468766773,1.029683789,18.83646767,1.527137065,2803.665246
383.0004,0.298401364,-1.510258231,0.934660273,27.24974177,1.393771371,2804.977696
383.5004,0.462947778,-1.500559681,0.788830047,35.66556396,1.361564779,2805.520257
384.0004,0.625387537,-1.566892369,0.618055735,44.08336084,1.499995076,2806.560345
384.5004,0.7668045,-1.599096182,0.434496725,52.50471883,1.316170124,2807.393232
385.0004,0.832667117,-1.503571152,0.228515815,60.92608809,1.150462003,2806.593971
385.5004,0.898770684,-1.420051181,-0.007787929,69.34378093,1.210294305,2805.292986
386.0004,1.013100222,-1.336712279,-0.208653243,77.75809899,1.205869488,2804.244986
386.5004,1.051567538,-1.125461699,-0.398310638,86.16859276,1.070401552,2802.5389
387.0004,1.072483618,-0.900296928,-0.56683457,94.57286483,1.107662303,2800.36526
387.5004,1.121138905,-0.609798661,-0.734692465,102.9712562,1.1733493,2798.663534
388.0004,1.123090444,-0.320817319,-0.856856683,111.3648616,1.11224157,2796.977338
388.5004,1.09861985,-0.036768645,-0.918797269,119.7532818,1.20933035,2795.452702
389.0004,1.077717802,0.262089692,-1.019418239,128.1389238,1.401233376,2795.274109
389.5004,0.999114805,0.57268084,-1.090265856,136.5256645,1.366680871,2795.833569
390.0004,0.87248638,0.804701046,-1.103810725,144.9135246,1.314793647,2795.992418
390.5004,0.723833436,1.028610571,-1.114605361,153.3023536,1.52373824,2796.88579
391.0004,0.531696703,1.215271049,-1.161810102,161.6960721,1.577244197,2799.011936
391.5004,0.338539594,1.302246195,-1.125177578,170.0960824,1.448105653,2800.795306
392.0004,0.134122874,1.342114721,-1.073319769,178.5003833,1.477384242,2802.118017
392.5004,-0.099437052,1.464010823,-1.028731552,186.9092083,1.536491659,2803.858561
393.0004,-0.29873915,1.511919008,-0.934631436,195.323104,1.383648683,2805.168429
393.5004,-0.462881456,1.500461228,-0.788729629,203.7394009,1.360696474,2805.660332
394.0004,-0.624247963,1.564389119,-0.617661963,212.1576137,1.500662317,2806.699939
394.5004,-0.76652873,1.599280926,-0.433946605,220.5793518,1.306385121,2807.490731
395.0004,-0.833196634,1.504587421,-0.228288439,229.0009005,1.145747504,2806.623948
395.5004,-0.897462023,1.418500888,0.006903463,237.4186366,1.209749554,2805.298346
396.0004,-1.011788709,1.335717107,0.208657363,245.8329251,1.19719694,2804.207201
396.5004,-1.051485518,1.12441122,0.398260082,254.243253,1.076588614,2802.489251
397.0004,-1.072246257,0.901902014,0.566548355,262.6474539,1.111993948,2800.364593
397.5004,-1.120139999,0.611113588,0.733671801,271.0458533,1.166808592,2798.652629
398.0004,-1.12346948,0.320895123,0.85644765,279.4393474,1.108537803,2796.918447
398.5004,-1.098408613,0.035272886,0.918888368,287.8275122,1.199998764,2795.332499
399.0004,-1.077624506,-0.26026476,1.017768613,296.2126522,1.389840041,2795.05635
399.5004,-0.999982988,-0.573670895,1.091623367,304.5986556,1.371820997,2795.585485
400.0004,-0.872762466,-0.803367076,1.104375378,312.9858829,1.328710816,2795.832421
400.5004,-0.72388648,-1.027772082,1.11479369,321.3743414,1.519505647,2796.770629
401.0004,-0.532171775,-1.215367947,1.161512922,329.7676833,1.579132063,2798.885434
401.5004,-0.337448998,-1.3053441,1.126115819,338.1673977,1.462388168,2800.743916
402.0004,-0.135184275,-1.340283382,1.073221187,346.5716469,1.470783978,2802.102508
402.5004,0.099717055,-1.465372712,1.029091087,354.9803149,1.526044486,2803.763317
403.0004,0.299130284,-1.511750919,0.934881846,3.393798506,1.377676999,2804.995839
403.5004,0.463425048,-1.500834682,0.788294268,11.80949055,1.354278051,2805.428939
404.0004,0.623735855,-1.561973219,0.617406884,20.22691679,1.494080436,2806.40669
404.5004,0.767527477,-1.59977583,0.432886552,28.64783021,1.331731479,2807.283964
405.0004,0.833340635,-1.504849026,0.228767285,37.06903488,1.154393967,2806.575542
405.5004,0.897506402,-1.416987959,-0.007879896,45.48662702,1.192683755,2805.210679
406.0004,1.011939191,-1.335135518,-0.208842421,53.9004845,1.195505811,2804.031362
406.5004,1.053293897,-1.12441917,-0.399581522,62.31027285,1.077674669,2802.309701
407.0004,1.071912696,-0.9016948,-0.566770876,70.71389921,1.10240427,2800.144538
407.5004,1.119314337,-0.609894728,-0.734598646,79.11158761,1.175392588,2798.426903
408.0004,1.123354857,-0.320051302,-0.856638515,87.50451932,1.116235601,2796.767966
408.5004,1.097081565,-0.031979907,-0.918952884,95.89228437,1.195814109,2795.197998
409.0004,1.077367464,0.259624958,-1.01774951,104.2769881,1.391339311,2794.908777
409.5004,0.9996198,0.574640932,-1.092030027,112.6626132,1.382803114,2795.495676
410.0004,0.8728591,0.803265118,-1.105280167,121.0496034,1.313775392,2795.723874
410.5004,0.723702104,1.028196404,-1.114254946,129.4375565,1.511052601,2796.5522
411.0004,0.531131055,1.214487457,-1.161615974,137.8301553,1.577596984,2798.619182
411.5004,0.337094903,1.306714896,-1.126258867,146.2290338,1.457904042,2800.448342
412.0004,0.134135211,1.34213689,-1.073520753,154.6323709,1.474702167,2801.803042
412.5004,-0.099512979,1.464057643,-1.028595017,163.0402872,1.549981688,2803.592946
413.0004,-0.299725118,1.51532612,-0.935635234,171.4535384,1.389582336,2804.99271
413.5004,-0.464037547,1.501697566,-0.788459357,179.8693288,1.353400727,2805.47772
414.0004,-0.624754471,1.564005704,-0.617276821,188.2869515,1.506450576,2806.509531
414.5004,-0.767296055,1.598688989,-0.432435394,196.7083169,1.337524283,2807.472287
415.0004,-0.835168581,1.50682821,-0.228445841,205.1301012,1.145645541,2806.750962
415.5004,-0.897116876,1.415626916,0.007301331,213.5481074,1.185959879,2805.314396
416.0004,-1.012595038,1.335535045,0.209144685,221.9622097,1.194676026,2804.100016
416.5004,-1.05400791,1.124811335,0.399782667,230.3721672,1.071397379,2802.345314
417.0004,-1.072979558,0.901013533,0.567931815,238.7759058,1.116068644,2800.214782
417.5004,-1.118330218,0.610294372,0.734035527,247.1739874,1.187021142,2798.615816
418.0004,-1.124370132,0.319124394,0.857842949,255.5675457,1.105461692,2796.961875
418.5004,-1.096518572,0.029732404,0.919215437,263.9557821,1.193465098,2795.331311
419.0004,-1.076849162,-0.260245084,1.016742903,272.3408918,1.397203855,2795.05895
419.5004,-1.000052221,-0.574054918,1.092390983,280.7269762,1.372780396,2795.627037
420.0004,-0.872724113,-0.804092835,1.106708547,289.1143029,1.321294513,2795.844015
420.5004,-0.724230188,-1.026173826,1.114233186,297.5026912,1.511892077,2796.711902
421.0004,-0.531071807,-1.21326742,1.160958356,305.8957497,1.571542732,2798.755213
421.5004,-0.336837809,-1.307687848,1.127152957,314.2950067,1.463499021,2800.582723
422.0004,-0.134567128,-1.342550309,1.073636229,322.6988281,1.480730048,2801.992329
422.5004,0.098281488,-1.461264232,1.028488552,331.1073098,1.537114485,2803.751108
423.0004,0.299934994,-1.516788464,0.936040094,339.520891,1.384195345,2805.066053
423.5004,0.463720954,-1.502400357,0.788876366,347.9368148,1.345623051,2805.489603
424.0004,0.623409736,-1.561707269,0.617755236,356.3543446,1.494530053,2806.429194
424.5004,0.767330396,-1.599748987,0.432229219,4.775364652,1.339195921,2807.343503
425.0004,0.835526949,-1.507845088,0.22909917,13.19684736,1.16064044,2806.69953
425.5004,0.896570923,-1.416941303,-0.005040845,21.61487569,1.193731015,2805.36941
426.0004,1.011790185,-1.335192803,-0.208465781,30.0292029,1.191802216,2804.178372
426.5004,1.054928353,-1.126324565,-0.399931097,38.43940591,1.079251485,2802.447328
427.0004,1.072842438,-0.902604372,-0.567224668,46.84350413,1.11169762,2800.333546
427.5004,1.118820124,-0.610914591,-0.733876193,55.24184926,1.175732275,2798.661836
428.0004,1.124702969,-0.319708063,-0.857729748,63.63542822,1.10291267,2796.943202
428.5004,1.097067551,-0.030460256,-0.920096975,72.0235684,1.190042398,2795.284497
429.0004,1.076414763,0.258998512,-1.015716006,80.40844445,1.384196381,2794.935034
429.5004,1.000448291,0.575343734,-1.093385353,88.79413149,1.393481939,2795.538458
430.0004,0.873217013,0.802923539,-1.107041805,97.18141071,1.326725364,2795.877393
430.5004,0.72437899,1.026971701,-1.11422767,105.5698573,1.491943517,2796.677749
431.0004,0.531664292,1.213054651,-1.160957275,113.9626073,1.567424569,2798.608206
431.5004,0.336231863,1.308991725,-1.127619416,122.3613945,1.465857966,2800.42667
432.0004,0.134950295,1.341866087,-1.073563415,130.764707,1.467510228,2801.784826
432.5004,-0.098417243,1.46136638,-1.027934619,139.1725119,1.552203585,2803.551416
433.0004,-0.299660643,1.516094922,-0.936135863,147.5856884,1.395892914,2804.99088
433.5004,-0.463876782,1.502648048,-0.788335052,156.0014485,1.335483449,2805.421667
434.0004,-0.622686734,1.560921316,-0.617738201,164.4186783,1.494283587,2806.312416
434.5004,-0.767875524,1.599338507,-0.431272811,172.8394189,1.355022011,2807.29904
435.0004,-0.835333701,1.508063051,-0.229452456,181.2608737,1.151599975,2806.686777
435.5004,-0.896377941,1.415349828,0.005423048,189.6787194,1.180893516,2805.254327
436.0004,-1.010978107,1.334550664,0.208279236,198.0925627,1.188018365,2803.984871
436.5004,-1.054866666,1.124909088,0.400271994,206.5021358,1.076556412,2802.222588
437.0004,-1.072800484,0.902685496,0.567534353,214.9055476,1.114801157,2800.109753
437.5004,-1.117597434,0.610362918,0.73389957,223.3033477,1.196823304,2798.550324
438.0004,-1.124700251,0.320092403,0.857401654,231.6968285,1.111406855,2796.969863
438.5004,-1.098454572,0.035384131,0.921633333,240.0851064,1.185276792,2795.328985
439.0004,-1.076132853,-0.260543343,1.015406492,248.4701037,1.391014274,2794.989337
439.5004,-1.000184821,-0.576259986,1.092698012,256.8560366,1.397529241,2795.643826
440.0004,-0.873182094,-0.804633629,1.108172617,265.2436105,1.313879764,2795.942131
440.5004,-0.724151416,-1.026309792,1.113547044,273.6321084,1.487007581,2796.659486
441.0004,-0.53134831,-1.21428536,1.16127241,282.0247746,1.57115272,2798.584053
441.5004,-0.335493478,-1.308582074,1.127234763,290.4234827,1.45702653,2800.378536
442.0004,-0.134167838,-1.343811502,1.073612527,298.8266198,1.478608455,2801.747055
442.5004,0.097969876,-1.457328568,1.02722356,307.2344454,1.558731347,2803.595965
443.0004,0.300885893,-1.519779677,0.936469693,315.647757,1.383062644,2805.00629
443.5004,0.464334395,-1.502596434,0.788291521,324.0634228,1.331050953,2805.356328
444.0004,0.622810651,-1.560279588,0.617141439,332.4804059,1.492421337,2806.217208
444.5004,0.767472176,-1.598759176,0.430689306,340.9008123,1.348531592,2807.16432
445.0004,0.836919148,-1.509588574,0.228652618,349.321847,1.161342167,2806.566651
445.5004,0.895890856,-1.414518491,-0.004819858,357.7394662,1.190217679,2805.22294
446.0004,1.010995398,-1.334047136,-0.208637833,6.153270055,1.181070836,2803.964654
446.5004,1.05583743,-1.125792237,-0.400678523,14.56272741,1.078662296,2802.179663
447.0004,1.073238421,-0.902294429,-0.568596338,22.96607444,1.124339158,2800.121079
447.5004,1.115957553,-0.61114684,-0.733221635,31.36398473,1.194028747,2798.59335
448.0004,1.125236928,-0.318302536,-0.85893207,39.75754934,1.107209672,2796.980419
448.5004,1.098354665,-0.035262952,-0.922194721,48.14578019,1.176841275,2795.280425
449.0004,1.075229675,0.261465972,-1.014016119,56.53052184,1.384469358,2794.870385
449.5004,1.000028602,0.57669298,-1.092708591,64.91605172,1.400935069,2795.509568
450.0004,0.872908489,0.805346125,-1.109054998,73.30333006,1.330196426,2795.899561
450.5004,0.724618376,1.024357696,-1.113707024,81.69187089,1.490877388,2796.711359
451.0004,0.531271693,1.212960129,-1.160206138,90.08471293,1.567614386,2798.637875
451.5004,0.335215708,1.31029554,-1.128624199,98.48358868,1.465344076,2800.454934
452.0004,0.134569618,1.342877226,-1.073378493,106.887017,1.475123629,2801.846411
452.5004,-0.097983798,1.45728841,-1.027830371,115.295032,1.54232647,2803.602725
453.0004,-0.300856528,1.520512681,-0.936798652,123.7082322,1.387729338,2804.957983
453.5004,-0.464718875,1.504566942,-0.788855031,132.1237932,1.330421386,2805.326602
