Time [ms],Current(PhaseA) [A],Current(PhaseB) [A],Current(PhaseC) [A],Moving1.Position [deg],Moving1.Torque [NewtonMeter],Moving1.Speed [rpm]
300,-1.182063922,-0.600353339,0.604734284,272.2379849,0.986331948,2756.261614
300.5,-0.973114992,-0.860085872,0.608664915,280.5015192,0.930286116,2752.6719
301,-0.74761009,-1.095242743,0.539150756,288.7540202,0.990291089,2749.086095
301.5,-0.509653949,-1.312308185,0.497837444,296.9973373,1.211704061,2746.80177
302,-0.214516944,-1.477648785,0.484590498,305.236315,1.309036504,2746.00166
302.5,0.044946242,-1.592027359,0.399119076,313.4739751,1.345970403,2745.829385
303,0.320260399,-1.674145082,0.299408155,321.7123129,1.527287472,2746.678647
303.5,0.627007802,-1.742066181,0.22579948,329.9557719,1.713505477,2749.252864
304,0.852308347,-1.751944237,0.118834288,338.2083622,1.637975157,2752.359199
304.5,1.023962181,-1.715068413,-0.002857011,346.4700656,1.740111991,2755.604036
305,1.240278278,-1.674067453,-0.124284881,354.7429034,1.831066181,2759.765879
305.5,1.385299509,-1.574444095,-0.231609891,3.028189917,1.635340935,2763.456741
306,1.439213475,-1.421636971,-0.329414611,11.32261371,1.607801795,2766.117474
306.5,1.534838593,-1.255389929,-0.441557316,19.62500184,1.656342804,2768.885285
307,1.602157709,-1.057685352,-0.526044196,27.93485624,1.376759503,2770.58391
307.5,1.585876128,-0.803998212,-0.565722962,36.24637998,1.200982763,2770.157213
308,1.573935581,-0.526099992,-0.606826153,44.55523719,1.257855992,2769.168189
308.5,1.546241704,-0.253522505,-0.647562384,52.86079161,1.074368396,2767.581666
309,1.441851511,0.028725965,-0.621939343,61.15902652,0.895957948,2764.29448
309.5,1.336063375,0.304330583,-0.616622897,69.44584127,0.924692771,2760.29007
310,1.179404821,0.595009129,-0.632578697,77.72099844,0.949302728,2756.517156
310.5,0.970923512,0.853524656,-0.592738509,85.98490263,0.919049744,2752.702672
311,0.75835339,1.108470156,-0.528278068,94.23762936,1.041408298,2749.303083
311.5,0.487937396,1.31663543,-0.52165847,102.4817653,1.145104823,2746.947632
312,0.226422159,1.465370204,-0.478909098,110.7202257,1.237693786,2745.502712
312.5,-0.028578448,1.592080779,-0.377884472,118.9560326,1.413426953,2745.308821
313,-0.342701441,1.685948485,-0.316827038,127.1937207,1.588352815,2746.757064
313.5,-0.621367329,1.743650147,-0.223430789,135.4373028,1.566992076,2748.933147
314,-0.823120337,1.735520532,-0.112371029,143.687698,1.666979296,2751.487634
314.5,-1.046789577,1.73082955,0.005210323,151.9478609,1.913497943,2755.674446
315,-1.259021113,1.686486218,0.116910018,160.2219298,1.702104075,2760.046332
315.5,-1.348505704,1.557706302,0.223210458,168.506732,1.608783305,2763.011296
316,-1.445066489,1.415789768,0.34370278,176.8003239,1.769870613,2766.302597
316.5,-1.560848207,1.263273697,0.447793864,185.1045794,1.61255633,2769.625766
317,-1.580523226,1.048289497,0.512420052,193.4158912,1.299354257,2770.761657
317.5,-1.576336274,0.796770333,0.56155307,201.7276254,1.286720685,2770.373513
318,-1.593002825,0.532570354,0.62472093,210.0376852,1.204782917,2769.538259
318.5,-1.534109857,0.264873625,0.63364827,218.343572,1.01339728,2767.42009
319,-1.435736655,-0.0394084,0.605329715,226.6410411,0.958237416,2764.137263
319.5,-1.342870837,-0.312607226,0.642364623,234.9278831,0.907256004,2760.341984
320,-1.173679108,-0.585553142,0.630971717,243.2026171,0.860084519,2756.070801
320.5,-0.977104746,-0.862561641,0.566619829,251.4645276,0.958219358,2752.019303
321,-0.755406707,-1.112990722,0.548466955,259.7157508,1.081201561,2748.985751
321.5,-0.479119918,-1.30426758,0.525678443,267.9591012,1.101365182,2746.61128
322,-0.247727829,-1.461751806,0.451288557,276.1962329,1.257122747,2745.05119
322.5,0.040318814,-1.598216289,0.389803322,284.4313029,1.507406141,2745.385673
323,0.356294719,-1.694037428,0.326771275,292.669914,1.548229596,2747.087271
323.5,0.592823965,-1.725194789,0.218678577,300.9139153,1.524258511,2748.877672
324,0.82898819,-1.736954494,0.106481742,309.164317,1.789627733,2751.804954
324.5,1.083486804,-1.742563612,-0.000172557,317.4262825,1.849807409,2756.269651
325,1.22819559,-1.669230285,-0.106092835,325.7012391,1.636253685,2760.038613
325.5,1.33044278,-1.552497691,-0.231356379,333.985952,1.726610428,2763.24544
326,1.483770248,-1.429125587,-0.352249227,342.2811518,1.727737526,2766.892285
326.5,1.549346583,-1.263935235,-0.435433707,350.5860931,1.463966864,2769.326443
327,1.556859963,-1.039580994,-0.506114955,358.8955291,1.388089307,2770.179293
327.5,1.596132154,-0.798284377,-0.583600208,7.206711701,1.366193857,2770.575032
328,1.593785058,-0.545969314,-0.628365742,15.51759551,1.092116397,2769.586941
328.5,1.517777012,-0.255714091,-0.61239519,23.82263348,1.025661301,2766.998987
329,1.448608037,0.046063204,-0.629043635,32.11931591,1.036623641,2764.137508
329.5,1.341070176,0.311845264,-0.647623873,40.40682602,0.893090791,2760.643519
330,1.170032247,0.5834988,-0.604936423,48.68227857,0.847928023,2756.251078
330.5,0.984047158,0.868437441,-0.569108412,56.94485797,1.009719665,2752.384121
331,0.736521813,1.106311241,-0.569785274,65.19756565,1.061136066,2749.499523
331.5,0.494343862,1.297439301,-0.506572406,73.44228439,1.103622496,2747.044204
332,0.247174204,1.471562998,-0.443647647,81.68088063,1.287546897,2745.638635
332.5,-0.061365293,1.605867427,-0.417078197,89.91772467,1.448258623,2745.841537
333,-0.334325382,1.682339992,-0.318755758,98.1568386,1.480913763,2746.953193
333.5,-0.583256869,1.715899161,-0.204291691,106.4001927,1.606945088,2748.813705
334,-0.858996512,1.759324395,-0.111400424,114.6511296,1.780086241,2752.083025
334.5,-1.069442127,1.741431339,-0.008741241,122.913016,1.672927639,2755.677542
335,-1.196629463,1.656539293,0.112816424,131.1850094,1.737100924,2759.086586
335.5,-1.365252469,1.565930615,0.243445352,139.4683564,1.845471463,2763.31649
336,-1.491436523,1.4391557,0.349178255,147.7642248,1.586881821,2766.862844
336.5,-1.521100856,1.249557635,0.423911734,156.0677188,1.454716928,2768.594509
337,-1.56895784,1.036124391,0.51726119,164.3756148,1.548305236,2770.149106
337.5,-1.616941,0.810659661,0.589559747,172.6879355,1.308518286,2771.025826
338,-1.575374733,0.545174022,0.607904009,180.9994302,1.047690413,2769.562956
338.5,-1.52103592,0.244422655,0.610861663,189.3042084,1.074642393,2766.995235
339,-1.45404809,-0.040855736,0.653567315,197.6012127,1.010064244,2764.238669
339.5,-1.326259707,-0.307635658,0.628501867,205.8887244,0.881328079,2760.566048
340,-1.176757228,-0.590182113,0.593970482,214.1640635,0.897107996,2756.347948
340.5,-0.979859457,-0.868191953,0.601461809,222.4270999,0.946836162,2752.417656
341,-0.736658121,-1.095350847,0.562206253,230.6790181,0.996383943,2748.936004
341.5,-0.51610693,-1.306621133,0.49359518,238.92175,1.170795897,2746.488408
342,-0.227174826,-1.481530475,0.465997935,247.1593522,1.298180612,2745.444501
342.5,0.062376851,-1.596291802,0.411440705,255.3952657,1.352535266,2745.249312
343,0.313026356,-1.670857869,0.301101778,263.6318525,1.512688877,2746.058518
343.5,0.608627653,-1.729266043,0.214213389,271.8735111,1.756316007,2748.762031
344,0.870836828,-1.769370526,0.115895082,280.1251122,1.65639887,2752.153031
344.5,1.035008161,-1.722483212,0.007429702,288.3859485,1.650214444,2755.06326
345,1.206614827,-1.659608269,-0.122094828,296.6566828,1.90864167,2759.164528
345.5,1.39576442,-1.577281837,-0.242449558,304.9415265,1.772352658,2763.856578
346,1.463642212,-1.424722757,-0.334671746,313.2380348,1.522122722,2766.761144
346.5,1.513773765,-1.246572063,-0.426906409,321.5411425,1.567329109,2768.714921
347,1.597089745,-1.047436636,-0.526736354,329.8502203,1.498603184,2770.564751
347.5,1.603109335,-0.812644285,-0.57900621,338.1629442,1.226534905,2770.827779
348,1.561923006,-0.536073066,-0.593341508,346.4735324,1.145347202,2769.436154
348.5,1.536615796,-0.243785243,-0.638401624,354.7787625,1.057754905,2767.245889
349,1.4469766,0.031958964,-0.646599884,3.075913077,0.913622927,2763.960997
349.5,1.332081304,0.303467716,-0.612767177,11.3618634,0.918951329,2760.010992
350,1.183359694,0.601870123,-0.6125827,19.6361322,0.950153254,2756.214155
350.5,0.971373717,0.856974957,-0.607349056,27.89908759,0.90926855,2752.356585
351,0.749355934,1.099530532,-0.532476177,36.15059875,1.023525057,2748.826055
351.5,0.50618782,1.314092621,-0.501228377,44.39358676,1.242089937,2746.838363
352,0.214980683,1.475842621,-0.485580455,52.63279557,1.274008574,2746.017312
352.5,-0.037484059,1.589455478,-0.393524012,60.87013936,1.338228954,2745.64499
353,-0.324646868,1.675053078,-0.302777785,69.10808415,1.577409454,2746.691312
353.5,-0.629187375,1.745894861,-0.225993574,77.35205983,1.715596139,2749.510235
354,-0.844200638,1.74700093,-0.118449327,85.60523565,1.593363774,2752.419247
354.5,-1.024729755,1.715901452,0.003474124,93.86684524,1.770671056,2755.59819
355,-1.249494958,1.675519514,0.12153562,102.1400335,1.848819746,2759.985869
355.5,-1.376904452,1.569670608,0.22813021,110.4261125,1.627734516,2763.725572
356,-1.436228854,1.42033795,0.332403277,118.7213429,1.622610356,2766.421204
356.5,-1.542261028,1.256149383,0.442780783,127.0246355,1.624929328,2769.112661
357,-1.597518392,1.056311393,0.523624764,135.3347434,1.347589803,2770.528666
357.5,-1.580351255,0.802800353,0.561278547,143.6460692,1.252647551,2770.206391
358,-1.577524386,0.527739039,0.61335382,151.9555682,1.260235554,2769.470595
358.5,-1.545940527,0.258248976,0.64640468,160.2617452,1.008137471,2767.587148
359,-1.439486493,-0.034735687,0.615893402,168.5593985,0.900569059,2764.011123
359.5,-1.339546972,-0.307863227,0.621530729,176.8456322,0.973612306,2760.255356
360,-1.179506907,-0.591984048,0.633605893,185.1211302,0.946618529,2756.699096
360.5,-0.972245263,-0.852360585,0.584471203,193.3854994,0.906708255,2752.815529
361,-0.759296678,-1.107701789,0.529902862,201.6384937,1.05076836,2749.40232
361.5,-0.482615693,-1.315003813,0.526682198,209.8831388,1.171501316,2747.214519
362,-0.231440586,-1.465067065,0.475330848,218.1226756,1.243455322,2745.921497
362.5,0.029704295,-1.592431593,0.376712226,226.3597144,1.396014167,2745.675173
363,0.349134269,-1.687855654,0.322484338,234.5982185,1.562124524,2746.920694
363.5,0.613698006,-1.737193718,0.222744635,242.8421196,1.582576794,2749.047248
364,0.819784023,-1.734043999,0.108175891,251.0930996,1.687594929,2751.771447
364.5,1.056619929,-1.735924252,-0.006238556,259.3541389,1.877158827,2755.88624
365,1.25411275,-1.683715588,-0.112983782,267.628412,1.682234386,2759.995921
365.5,1.34027621,-1.555552142,-0.223033628,275.9131012,1.656925195,2763.092389
366,1.453230355,-1.420111848,-0.347587671,284.2075011,1.794273645,2766.723647
366.5,1.562819693,-1.266578041,-0.447849461,292.512964,1.551084148,2769.875843
367,1.573491919,-1.0442652,-0.509375502,300.8243748,1.282647926,2770.646703
367.5,1.57978136,-0.793152014,-0.566690302,309.1358287,1.334347856,2770.401981
368,1.596338672,-0.53685007,-0.627117842,317.4464742,1.216499948,2769.844742
368.5,1.530844238,-0.265766953,-0.626276357,325.7532612,0.985246273,2767.651528
369,1.436353611,0.040667805,-0.60539486,334.0511163,0.948280224,2764.191234
369.5,1.341335255,0.311101311,-0.645402612,342.3381173,0.926588088,2760.439665
370,1.171678843,0.583841676,-0.626177406,350.6134249,0.881316945,2756.358733
370.5,0.979231813,0.864327468,-0.563716201,358.8764082,0.959958174,2752.416284
371,0.750969532,1.112851066,-0.554549054,7.128628783,1.035729702,2749.180037
371.5,0.481217185,1.300850655,-0.522864811,15.37209177,1.091516413,2746.547171
372,0.24948956,1.463778987,-0.445397976,23.60910333,1.29252839,2745.105824
372.5,-0.044593328,1.601947494,-0.396448904,31.84460945,1.494752302,2745.547214
373,-0.354117723,1.692354684,-0.325061088,40.08327509,1.481225077,2746.877083
373.5,-0.587044295,1.720799425,-0.215556265,48.32612599,1.547474746,2748.460996
374,-0.835775407,1.740774118,-0.108227286,56.57576478,1.848182596,2751.768621
374.5,-1.084960827,1.747187097,-0.00159109,64.83791514,1.795467531,2756.253672
375,-1.218543989,1.665245689,0.105411111,73.11230426,1.633635539,2759.756172
375.5,-1.333439273,1.552480496,0.233701653,81.39644409,1.791074735,2763.250588
376,-1.488901054,1.431964962,0.352241591,89.69230269,1.736354725,2767.239908
376.5,-1.543997144,1.260147706,0.432451967,97.99831281,1.451567068,2769.658504
377,-1.554530373,1.038016756,0.50539869,106.3085941,1.380132148,2770.417459
377.5,-1.603250293,0.798160153,0.585149011,114.62025,1.330293893,2770.608825
378,-1.588585051,0.547454931,0.623976291,122.9309713,1.107500875,2769.524485
378.5,-1.515683564,0.254467199,0.608743921,131.236076,1.049426379,2767.119214
379,-1.450108166,-0.044839126,0.637288231,139.5331823,1.002386241,2764.209619
379.5,-1.336668486,-0.311145999,0.646423732,147.8204801,0.86974117,2760.446443
380,-1.170660392,-0.586726698,0.601555364,156.0952566,0.876897824,2756.078918
380.5,-0.985868301,-0.869812222,0.575089759,164.3576915,1.031619669,2752.44926
381,-0.735630016,-1.102590414,0.569761,172.6106373,1.026255655,2749.504709
381.5,-0.501216895,-1.296070609,0.49997653,180.8550431,1.10306345,2746.883504
382,-0.243715016,-1.473239827,0.446413434,189.0933253,1.324956659,2745.649298
382.5,0.064143654,-1.605467332,0.4186141,197.3305927,1.45708708,2746.068899
383,0.327747606,-1.679554371,0.316167591,205.570288,1.441275385,2747.037834
383.5,0.587823561,-1.716562529,0.205413878,213.8136182,1.62668349,2748.805314
384,0.864961185,-1.7619029,0.11451949,222.0648044,1.79943604,2752.257252
384.5,1.060923433,-1.736163661,0.009495433,230.3273551,1.664193378,2755.90253
385,1.194288088,-1.655809386,-0.116568932,238.6000136,1.752084062,2759.341843
385.5,1.374122982,-1.567060929,-0.243478715,246.8840886,1.807143597,2763.463662
386,1.486243447,-1.436325424,-0.345426893,255.1799499,1.567364939,2766.739813
386.5,1.515618583,-1.249623084,-0.422362466,263.4830988,1.499202388,2768.587216
387,1.574895694,-1.041067556,-0.52207895,271.7913515,1.540359277,2770.312947
387.5,1.616858737,-0.813050343,-0.589547218,280.1037647,1.238702653,2770.826934
388,1.569906619,-0.541949202,-0.603615517,288.4141043,1.068249047,2769.132086
388.5,1.527184519,-0.240502571,-0.616229548,296.7179878,1.119436925,2766.86783
389,1.455063939,0.040653908,-0.652715843,305.0149445,0.992087575,2764.236815
389.5,1.326418873,0.306161577,-0.621620457,313.3022174,0.867240722,2760.414454
390,1.177727603,0.591027603,-0.59484565,321.5770618,0.917029578,2756.222707
390.5,0.976568553,0.866314095,-0.606499834,329.8400598,0.979325049,2752.537118
391,0.739690728,1.094811586,-0.557136857,338.0926913,1.007034197,2749.258273
391.5,0.516626948,1.308039518,-0.49285924,346.3363891,1.148739262,2746.75909
392,0.221651009,1.481233945,-0.473716603,354.5744736,1.27139584,2745.487735
392.5,-0.05769354,1.592674224,-0.407912305,2.810336055,1.367502717,2745.236971
393,-0.312742225,1.671316406,-0.297128947,11.04706092,1.52030579,2746.151656
393.5,-0.614348861,1.735488262,-0.217618836,19.28891232,1.722381861,2748.732671
394,-0.86590195,1.763895419,-0.117316836,27.5400698,1.648272112,2751.92654
394.5,-1.029609555,1.718628133,-0.00522682,35.80036366,1.69619866,2755.012508
395,-1.217421936,1.665237315,0.123082283,44.07145419,1.925482772,2759.407816
395.5,-1.396310569,1.579659708,0.240690459,52.35685475,1.701179162,2763.847321
396,-1.454989227,1.422754036,0.331718014,60.65266972,1.522130877,2766.418431
396.5,-1.518494832,1.245212125,0.431023682,68.95504132,1.630472828,2768.665527
397,-1.601202959,1.051934644,0.527400834,77.26456323,1.498997256,2770.812974
397.5,-1.598282218,0.810971304,0.573854172,85.57780991,1.177728323,2770.851165
398,-1.563199032,0.532482257,0.594292795,93.88804045,1.151487055,2769.259584
398.5,-1.539464785,0.245707227,0.642899183,102.1929037,1.080717716,2767.204321
399,-1.443047579,-0.032114724,0.639057264,110.4902202,0.929852505,2764.102872
399.5,-1.33329695,-0.302043273,0.613629498,118.7767425,0.917502094,2760.222973
400,-1.182011103,-0.600802273,0.618655173,127.051458,0.912241941,2756.243036
400.5,-0.969743776,-0.85582855,0.605503004,135.3141032,0.900233374,2752.165597
401,-0.752322148,-1.10323899,0.52891871,143.5651062,1.055865448,2748.742829
401.5,-0.502506587,-1.31769507,0.507873184,151.808041,1.219542689,2746.800827
402,-0.21655627,-1.472859391,0.484617406,160.0466766,1.220561601,2745.624226
402.5,0.032663447,-1.587991846,0.386984792,168.2824737,1.367188263,2745.134965
403,0.329868977,-1.677619082,0.306626436,176.5194217,1.634410179,2746.581015
403.5,0.629156806,-1.748484866,0.22502097,184.7633477,1.661743166,2749.415035
404,0.837320998,-1.743233481,0.117663117,193.0157478,1.596171269,2752.084901
404.5,1.029645521,-1.718871882,-0.003521819,201.2767047,1.840628103,2755.602339
405,1.254964979,-1.67872723,-0.120883802,209.550556,1.847973961,2760.314024
405.5,1.369873707,-1.565704754,-0.22659481,217.8375719,1.61854188,2764.008795
406,1.434952013,-1.418363314,-0.334434833,226.133583,1.62587872,2766.677789
406.5,1.551456635,-1.256572729,-0.444887648,234.4375985,1.608066144,2769.306651
407,1.592077246,-1.054825591,-0.520390277,242.7481686,1.355435746,2770.681143
407.5,1.577362857,-0.802053502,-0.559548471,251.0600877,1.265866465,2770.457947
408,1.581989546,-0.529050133,-0.618871825,259.3703213,1.229154054,2769.639829
408.5,1.54258713,-0.260491073,-0.644751045,267.6766437,0.992587488,2767.538773
409,1.437973091,0.036852028,-0.610693851,275.9741915,0.9402978,2764.075205
409.5,1.343333601,0.310506511,-0.627507558,284.2610602,0.988815077,2760.576898
410,1.179701342,0.589495472,-0.633877383,292.5374915,0.908907474,2756.917214
410.5,0.973323295,0.854071177,-0.576796123,300.8021157,0.896412058,2752.809765
411,0.759086309,1.108736893,-0.533770829,309.0551486,1.083460358,2749.50083
411.5,0.479134342,1.31201729,-0.528842543,317.3004615,1.185635115,2747.532703
412,0.238214053,1.463633604,-0.469445472,325.5409426,1.212421049,2746.162412
412.5,-0.0322032,1.593418928,-0.379224332,333.7784358,1.400320966,2745.791908
413,-0.353355453,1.689873561,-0.326399335,342.0174568,1.589124332,2747.184104
413.5,-0.607170321,1.732681903,-0.222079151,350.26234,1.56922216,2749.375894
414,-0.819934999,1.733701638,-0.105355501,358.5142232,1.696055679,2752.078706
414.5,-1.063986974,1.736964655,0.004570093,6.776108571,1.843710019,2756.077842
415,-1.247094446,1.679710163,0.109109556,15.05058121,1.668632277,2759.967983
415.5,-1.335131066,1.555398595,0.224541326,23.33525047,1.697943494,2763.19213
416,-1.461412987,1.425277041,0.350523808,31.6302213,1.770255116,2766.903584
416.5,-1.561200684,1.267607357,0.445644259,39.93566299,1.478769286,2769.606053
417,-1.566238549,1.041279938,0.506649362,48.2457611,1.320144029,2770.212008
417.5,-1.584029812,0.793605358,0.572376036,56.55653759,1.394193086,2770.420512
418,-1.597912327,0.541768304,0.627531548,64.86764671,1.183862444,2769.991552
418.5,-1.527485088,0.263959692,0.62107227,73.17449204,0.96840157,2767.567733
419,-1.439991093,-0.040959543,0.60986948,81.47204659,0.97170278,2764.137389
419.5,-1.341068439,-0.31182505,0.647732603,89.75924409,0.956416566,2760.634762
420,-1.171111502,-0.582093684,0.619256981,98.03544954,0.888120831,2756.726514
420.5,-0.980329573,-0.863896993,0.560164609,106.2995129,0.940758378,2752.727966
421,-0.745463029,-1.111834787,0.561572833,114.5523932,1.014818996,2749.30527
421.5,-0.484333864,-1.298527564,0.519651172,122.7961068,1.106513001,2746.644872
422,-0.250436849,-1.467123308,0.442335769,131.0335627,1.29481981,2745.284747
422.5,0.049703964,-1.604854844,0.403362259,139.2694211,1.450438782,2745.530483
423,0.348054616,-1.68749309,0.32262737,147.507625,1.481868285,2746.655591
423.5,0.582743371,-1.717763533,0.211736307,155.7500018,1.587383216,2748.427845
424,0.842665036,-1.747656014,0.108708118,163.9999567,1.857228189,2751.964723
424.5,1.082986192,-1.74863832,0.003238237,172.2624622,1.72711966,2756.173659
425,1.209574451,-1.660980367,-0.106245762,180.5360243,1.644918834,2759.40832
425.5,1.33938524,-1.553330284,-0.23631897,188.819498,1.849928896,2763.228836
426,1.492308608,-1.436651195,-0.352375624,197.1157951,1.726321972,2767.447113
426.5,1.537296606,-1.255700298,-0.428808881,205.4221163,1.404735192,2769.601029
427,1.55672883,-1.035304211,-0.507258307,213.7319081,1.406126775,2770.26173
427.5,1.610013547,-0.800806249,-0.586264404,222.043412,1.346087186,2770.647733
428,1.583892946,-0.548324255,-0.618586301,230.3543947,1.106667817,2769.633934
428.5,1.514296623,-0.252232555,-0.607271512,238.6598182,1.048869968,2767.222757
429,1.449346869,0.042810467,-0.642327272,246.9570783,0.96982599,2764.158662
429.5,1.331796358,0.310535163,-0.644057688,255.243886,0.862842009,2760.210371
430,1.173116196,0.588244025,-0.598468718,263.5180408,0.909632917,2755.962341
430.5,0.986932131,0.871723141,-0.583781772,271.7802945,1.002374512,2752.348774
431,0.734631554,1.09933445,-0.56833199,280.0324275,0.975439355,2749.029321
431.5,0.506469455,1.298053926,-0.495338562,288.2750428,1.127551403,2746.282186
432,0.239541226,1.475670698,-0.450673702,296.511956,1.369980173,2745.370366
432.5,-0.065213535,1.604535545,-0.41783997,304.748605,1.414013667,2745.798595
433,-0.322308809,1.676104195,-0.311943832,312.9871044,1.445274462,2746.583635
433.5,-0.595335103,1.718311495,-0.208588363,321.2293723,1.683671255,2748.63412
434,-0.86937308,1.764823193,-0.115330519,329.4805661,1.797119816,2752.341677
434.5,-1.053663613,1.732247939,-0.009031795,337.7432718,1.647463964,2755.898745
435,-1.193394747,1.65550708,0.118307334,346.0158227,1.764975588,2759.319907
435.5,-1.384632158,1.568199607,0.243857726,354.2999115,1.798471252,2763.461334
436,-1.480942345,1.433122229,0.34308137,2.595705363,1.571740108,2766.717415
436.5,-1.512416195,1.249638801,0.423314253,10.89884323,1.502525817,2768.600697
437,-1.582415106,1.043296995,0.525461526,19.20700388,1.505345003,2770.178312
437.5,-1.612527058,0.813012187,0.587490111,27.51865204,1.231694326,2770.494868
438,-1.565944212,0.539391601,0.599531508,35.82816647,1.119413873,2769.004809
438.5,-1.531503718,0.240315472,0.62426035,44.13221862,1.13497201,2767.052465
439,-1.454925754,-0.035899832,0.653910552,52.42968129,0.950321924,2764.300151
439.5,-1.32848507,-0.306113831,0.617493345,60.71669595,0.854808605,2760.224269
440,-1.17911168,-0.595934353,0.597564609,68.9910443,0.958229248,2756.16578
440.5,-0.973974726,-0.864077578,0.608824714,77.25431229,0.991294036,2752.728948
441,-0.743741457,-1.09319009,0.54855783,85.50751058,0.980803899,2749.384708
441.5,-0.514625698,-1.310517163,0.494323326,93.75136902,1.15424113,2746.788951
442,-0.216860738,-1.480939461,0.480694269,101.989734,1.301256983,2745.682942
442.5,0.052815161,-1.591424155,0.40420689,110.2264404,1.362729451,2745.550698
443,0.314904916,-1.672694663,0.295985659,118.4640431,1.515745659,2746.423283
443.5,0.620773049,-1.737635948,0.22183786,126.7065544,1.698046666,2748.870178
444,0.860380419,-1.758463136,0.118175861,134.9578597,1.640187875,2751.912689
444.5,1.026599416,-1.716962351,0.001232807,143.2182232,1.736249695,2755.147821
445,1.227183543,-1.67032005,-0.124883029,151.4898912,1.881892443,2759.527441
445.5,1.393842524,-1.578949189,-0.237583913,159.7749337,1.634785601,2763.452924
446,1.446113705,-1.422269222,-0.328996504,168.0691346,1.563511451,2765.904344
446.5,1.524962357,-1.24891507,-0.435772584,176.3705879,1.682051116,2768.583925
447,1.603480358,-1.055989645,-0.527495729,184.6800583,1.437092754,2770.68362
447.5,1.592990588,-0.807099351,-0.570732225,192.9923121,1.172209695,2770.405788
448,1.568104245,-0.528109552,-0.599022762,201.3013532,1.194722189,2768.988163
448.5,1.543334027,-0.247817985,-0.645636422,209.605874,1.095469559,2767.203395
449,1.442758207,0.029175896,-0.632691916,217.9033426,0.933289425,2764.187584
449.5,1.333833382,0.301482144,-0.613461212,226.1900413,0.89384806,2760.213639
450,1.180327329,0.598907582,-0.6267411,234.4644855,0.907531014,2756.100781
450.5,0.970201026,0.856021525,-0.602820046,242.7267429,0.918266751,2752.084794
451,0.755026432,1.106918612,-0.527590096,250.9776633,1.054078564,2748.737818
451.5,0.495512537,1.318941071,-0.51465272,259.2203186,1.166532174,2746.539619
452,0.220273721,1.468640162,-0.482060293,267.4577183,1.230252827,2745.158747
452.5,-0.029979446,1.589271685,-0.382107602,275.6923681,1.401924382,2744.874935
453,-0.336665588,1.683187727,-0.311253748,283.9288645,1.635464235,2746.487747
453.5,-0.627379421,1.748348716,-0.22353284,292.1722914,1.612723132,2749.097349
454,-0.830737507,1.739307566,-0.115166309,300.4233427,1.610045031,2751.601017
454.5,-1.036921256,1.723168615,0.003673707,308.6832788,1.905822743,2755.485964
455,-1.259470174,1.683827292,0.12033279,316.9572378,1.815333098,2760.350206
455.5,-1.360738672,1.561570729,0.224861616,325.2439018,1.585076741,2763.73621
456,-1.437718833,1.415466767,0.338803175,333.53902,1.677241549,2766.487168
456.5,-1.557591886,1.258385492,0.447262528,341.8430438,1.629763063,2769.457176
457,-1.586797394,1.052210758,0.516604167,350.1542005,1.340505354,2770.864638
457.5,-1.575809651,0.800425218,0.560050576,358.4665449,1.268633998,2770.585365
458,-1.58580925,0.530524135,0.62129475,6.777047969,1.199390964,2769.641375
458.5,-1.539097394,0.26209206,0.642100293,15.08311339,0.996170672,2767.417601
459,-1.436931455,-0.038867067,0.607614828,23.38048347,0.973149775,2764.12372
459.5,-1.344061675,-0.313142286,0.633903568,31.66767398,0.96069777,2760.648113
460,-1.177682284,-0.58751582,0.633740516,39.94381801,0.857843809,2756.618373
460.5,-0.974032414,-0.858331,0.571399647,48.20720474,0.926149918,2752.409153
461,-0.758568011,-1.11038159,0.539586342,56.45946862,1.117274176,2749.395623
461.5,-0.479006567,-1.309032284,0.528696332,64.70459326,1.145237982,2747.396878
462,-0.243407568,-1.461920285,0.461532211,72.94437325,1.230488738,2745.921501
462.5,0.035508573,-1.594888135,0.383127338,81.18152662,1.446537153,2745.850479
463,0.355357513,-1.691553887,0.327825992,89.42118687,1.595636177,2747.490199
463.5,0.601378232,-1.730227332,0.220912001,97.66694295,1.545880536,2749.605057
464,0.821562271,-1.733950968,0.105142131,105.9193665,1.710966082,2752.269225
464.5,1.073743766,-1.738717729,-0.00245857,114.1819302,1.836549847,2756.305326
465,1.239352751,-1.675237242,-0.106947665,122.4570517,1.675405326,2760.194676
465.5,1.331423453,-1.554622871,-0.227008131,130.7424594,1.696597161,2763.445143
466,1.47215738,-1.42764666,-0.351853006,139.0379733,1.726417319,2766.94633
466.5,1.555776721,-1.266886155,-0.440303759,147.3431185,1.475603076,2769.428668
467,1.560609077,-1.040481192,-0.505059872,155.6528557,1.363482214,2770.22136
467.5,1.590276942,-0.796751965,-0.578708739,163.9640965,1.400792274,2770.663886
468,1.597339222,-0.545134765,-0.628098023,172.2757785,1.136552701,2770.045967
468.5,1.523406912,-0.260048841,-0.6172628,180.5823307,0.965361226,2767.386453
469,1.44413445,0.043350464,-0.61732176,188.8795059,1.013379029,2764.13561
469.5,1.342117499,0.312200273,-0.648376304,197.167096,0.958138083,2760.836355
470,1.170985119,0.580269042,-0.610842499,205.4437518,0.851221675,2756.764808
470.5,0.981319041,0.865498503,-0.561659093,213.7076379,0.952052009,2752.646299
471,0.740850462,1.11009814,-0.567028454,221.9605273,1.046818899,2749.425534
471.5,0.488090118,1.297998059,-0.51471836,230.2049053,1.107207262,2746.918999
